query	title	neg_title
机床防护罩设计	立式加工中心全封闭防护罩设计加工中心,全封闭,防护设计	机床导轨防护罩结构设计参数的计算机床,导轨防护罩,结构设计,公式,参数
"(纪念辛亥革命) 关键词:""纪念"""	中国共产党成立以来对辛亥革命的纪念与评价中国共产党,辛亥革命,纪念活动,评价,无产阶级政党,政治现象,文化现象	论新中国辛亥革命纪念活动的社会功能辛亥革命,纪念活动,祖国统一
DSD美学	DSD在前牙美学修复中的应用要点与临床效果探究口腔美学,数字化微笑设计,前牙美学修复	ezDSD软件在前牙美学修复中的应用数字微笑设计,前牙美学修复
价值链分析 大宗商品	基于价值链分析的舟山港大宗散货物流体系发展对策研究舟山港,大宗散货,物流体系,价值链,发展战略	基于价值链分析的舟山港大宗散货物流体系发展对策研究舟山港,大宗散货,物流体系,价值链,发展战略
公路桥梁设计荷载及其组合研究	公路桥梁设计荷载及其组合研究公路桥梁,设计荷载,组合形式	公路桥梁设计荷载及其组合研究公路桥梁,安全性,设计
葡萄酒 元素	应用ICP-MS测定进口葡萄酒中12种元素的含量进口葡萄酒;微量元素;电感耦合等离子体质谱;铝;铁	河西走廊张掖地区土壤、葡萄及葡萄酒矿质元素特征分析火焰原子吸收光谱法,葡萄园土壤,赤霞珠,葡萄酒,矿质元素
以奖代补	对发达地区0-3岁儿童托育服务市场的调查与思考——以南京市为例南京市,0-3岁儿童托育服务,托育机构	大型体育场馆在公共体育服务体系中的职能分析大型体育场馆,公共体育服务,基本公共服务,职能
实验室耗材管理	高职院校茶艺实验室耗材管理系统的研究与设计——以北京农业职业学院为例实验室,耗材管理,信息系统	浅析如何开展实验室耗材管理工作如何开展,实验室耗材,管理工作
扭矩传感器的发展	声表面波扭矩传感器的原理及应用综述声表面波,扭矩传感器,工作原理,应用	声表面波传感器在汽车电子领域的潜在应用研究汽车传感器,声表面波(SAW)传感器,压力传感器,温度传感器,扭矩传感器
约化质量	引入约化质量 破解物理竞赛中的二体问题约化质量,二体问题,物理竞赛	一种最大化服务质量的可分任务调度模型可分任务调度,服务质量,遗传算法,约束优化
购买力平价理论	购买力平价理论的应用探析购买力平价,汇率决定,国际比较	"购买力平价理论的演进以及在我国的拓展购买力平价理论,工资成本汇率理论,PPP的""生产率-市场化""修正模型"
(PICC) 关键词:扩皮	赛丁格PICC置管两种扩皮角度对渗液影响的研究经外周置人中心静脉导管,塞丁格技术,扩皮,穿刺点渗液	分析改良式扩皮方法预防PICC置管后出血的效果改良式扩皮方法;预防;PICC置管;出血
无人机 边缘计算	无人机边缘计算网络:架构,关键技术与挑战无人机;边缘计算;软件定义网络;网络功能虚拟化;协作卸载	无人机接替场景中相似度感知的边缘计算缓存算法边缘计算,相似度感知缓存算法,无人机,接替边缘节点
微时代背景下高职学生管理工作创新研究	"""微时代""背景下高职学生管理工作创新研究""微时代"",高职院校,学生管理工作,创新,研究"	"""微时代""背景下高职学生管理工作创新研究""微时代"",高职教育,学生管理,创新研究"
糖尿病现状	贵州省2型糖尿病和糖尿病前期流行现状及影响因素分析糖尿病前期,糖尿病,2型,影响因素,流行现状	糖尿病视网膜病变病人知觉压力现状及影响因素分析糖尿病视网膜病变/心理学,知觉,现状,影响因素,横断面研究
言语行为 会话含义	言语行为和会话含义及其语体意义研究言语行为,会话含义,语体,英语	间接语言的解释机制语言间接性,解释理论,言语行为,会话含义,话语分析
泉州金融服务实体经济	金融服务实体经济探索——泉州金融改革模式与启示金融改革试验区,实体经济,民营企业,泉州经验	金融服务实体经济综合改革试验区成效及展望——基于福建泉州经验区域金融改革,金融创新,实体经济,展望,泉州
5-羟色胺受体 干细胞 成骨	神经肽类物质在骨代谢与骨再生中的调控作用神经肽,成骨细胞,破骨细胞,信号通路,骨组织工程	神经受体在人骨髓源性神经细胞上的表达骨髓间充质干细胞,分化,神经细胞,神经受体
钱静 江南大学	疫苗温度标签的制备及显色动力学疫苗温度标签;2,4-己二炔-1,6-二烷基脲;重结晶;共结晶;活化能	粘质沙雷氏菌膜结合葡萄糖酸脱氢酶的分离纯化及其酶学特性粘质沙雷氏菌,2-酮基葡萄糖酸,膜结合葡萄糖酸脱氢酶,分离纯化,酶学特性
郑文旭 大连市友谊医院	脑梗死患者血清微量元素与梗死面积及神经功能缺损铜,锌,锰,超氧化物歧化酶,丙二醛,铁	分析TCD发泡试验对青年隐源性卒中病因诊断的临床应用价值青年隐源性卒中,TCD发泡试验,TEE检查
过载对固体火箭发动机性能影响试验研究	过载对固体火箭发动机性能影响试验研究固体火箭发动机,飞行过载模拟试验,内弹道,喉衬偏心烧蚀,绝热层烧蚀	过载对固体火箭发动机影响的研究固体火箭发动机,旋转过载试验,绝热层
球囊促宫颈成熟	COOK宫颈扩张球囊促宫颈成熟并引产的有效性、安全性及使用技巧产程,第一,宫颈成熟,诱导	早发型重度子痫前期分娩方式及母婴结局分析早发型重度子痫前期,分娩方式,母婴结局
新生儿筛查	永久性甲状腺功能减低症患儿相关基因突变的研究甲状腺,永久性甲状腺功能减低症,基因,突变,新生儿筛查	家族性甲状腺功能减退症的新生儿筛查及治疗转归先天性甲状腺功能减退症,家族性,新生儿筛查,智力发育
文化治理	乡村文化治理:能动空间与实践路向公共文化;乡村文化治理;软治理;公共性	公共文化服务体系共建共享的社会动因与路径选择 —— 基于文化治理的视角公共文化服务体系,共建共享,文化治理,公共理性
师生关系与化学教学	重审师生关系，讲究教学效率--高中化学和谐高效课堂教学策略探析高中化学,和谐,高效课堂,教学策略	"参与式教学法在有机化学实验课程教学中的应用参与式教学,实验教学,有机化学实验,核心课程
"
边际报酬	基于产业生态平台的供应链金融模式研究:理论分析与案例实证供应链金融,互联网供应链金融,产业生态圈,小微企业,融资	互联网促进高技术产业创新效率提升研究中国经济;互联网;高技术产业;创新效率;门槛效应
药品不良反应与安全用药	药品不良反应与安全用药不良反应,安全用药	浅谈药品不良反应与安全用药临床;不良反应;安全用药
全面预算管理文献综述	企业全面预算管理文献综述全面预算管理,预算管理模式,预算管理体系构建	内部控制评价体系相关文献综述内部控制,不同视角,评价体系
幼儿教育 素质教育	基于核心素养的幼儿园教师专业促进路径幼儿园教师,核心素养,专业发展,教师培训	当前我国借鉴蒙台梭利教育法的主要误区、关键问题与基本思路幼儿教育,教育改革,蒙台梭利教育法,蒙台梭利教师
浮世草子	日本元禄小说的顶峰--浮世草子井原西鹤,浮世草子,好色:町人	"""三言二拍""与井原西鹤的""浮世草子""之文化比较--以中日市民道德意识异同为中心""三言二拍"",市民阶层,浮世草子,市民道德,井原西鹤,文化比较,利他主义,""义"",道德意识,文化精神"
PLC控制系统	轮胎胶囊硫化机分布式PLC控制系统轮胎胶囊硫化机,可编程控制器,分布式控制系统	PLC在卷边机控制系统中的应用卷边机,PLC,控制系统
技改大修	电力工程的技改大修工程管理初探电力工程,技改大修,工程管理	技改大修项目管理中存在的问题及对策分析技改大修,项目管理,电力工程
莫言 女性	20世纪女性之灵与肉的血泪史--论莫言笔下的女性形象人性美,悲剧美,母性美	论莫言小说女性人物塑形中的人性退化莫言小说,女性,塑形,人性退化
作者:叶航	作为异质性偏好的禀赋效应:来自神经经济学的证据禀赋效应,异象,行为实验,神经实验,神经经济学	第三种叙事方式:对休谟法则的超越休谟法则,道德律令,人类的趋社会性,社会规范的内部化
我国公务员培训制度	论我国公务员培训制度的完善公务员,培训制度,完善	浅析事业单位人事档案管理存在的问题及对策事业单位,人事档案管理,对策
作者单位:怀化学院化学与材料工程学院	Ti3C2TxMXene/聚乙烯醇复合材料的介电性能Ti3C2Tx;MXene;聚乙烯醇;介电常数;介电损耗	高分子材料综合实验教学方法改革探讨高分子材料,应用型,复合型技术人才,实验教学改革
钛酸铋钠	钛酸铋钠基陶瓷及其复合薄膜的制备与介电性能钛酸铋钠,复合薄膜,聚偏氟乙烯,介电	Bi1/2Na1/2Ti1-x(Mo1/3W1/3)xO3系无铅压电陶瓷介电和压电性能的研究钛酸铋钠,无铅压电陶瓷,压电性能,介电性能
ICP算法配准精度	基于间接平差的ICP点云配准算法研究点云配准,间接平差,迭代最近点算法,距离阈值	基于Kinect的点云配准方法Kinect,点云配准,法向量夹角,点云滤波,ICP算法
飞轮储能高速电机	飞轮储能系统中高速电机转子的分析设计强度分析,涡流损耗,转子设计,正交分析	基于改进型数字锁相环驱动的电机飞轮储能系统数字锁相环,驱动,电机飞轮,高速储能
(作者单位:黑河) 关键词:小学	小学低年级学生发现和提出问题能力的培养小学低年级;发现问题;解决问题;能力培养	浅谈多媒体在小学英语教学中的应用多媒体;小学英语;兴趣
员工 工作幸福感 离职倾向	90后煤矿员工的相对剥夺感与离职倾向:工作幸福感的中介作用90后,煤矿员工,相对剥夺感,工作幸福感,离职倾向	组织变革意义认知对员工的影响:工作投入和工作倦怠的双中介机制组织变革意义认知,工作投入,工作倦怠,员工幸福感,离职倾向
作者单位:七星关区小学	略谈小学数学知识引导的重要性小学数学,教学引导,能力提升	小学语文古诗词教学的实践与思考小学语文,古诗词,教学方法
传染病 斑图	两类具有空间扩散的SIR传染病模型的斑图形成斑图形成,SIR传染病模型,图灵不稳定,空间扩散	基于Turing理论对空间传染病的研究非线性发生率,传染病模型,空间斑图
盐酸奥普力农	盐酸奥普力农治疗充血性心力衰竭的随机对照观察磷酸二酯酶III抑制剂,心力衰竭,奥普力农,米力农	"急性心力衰竭应用盐酸奥普力农联合重组人脑利钠肽治疗的效果及对cTnT、CK-MB、CT-1水平的影响急性心力衰竭;盐酸奥普力农;重组人脑利钠肽;血流动力学指标
"
骶髂关节脱位	经皮空心钉固定骶髂关节脱位合并耻骨支骨折骨盆骨折,骶髂关节脱位,耻骨骨折,经皮内固定,开放内固定	钉棒系统在骶髂关节脱位手术内固定治疗骨盆骨折的疗效及对骨折移位和术后功能恢复的影响钉棒系统,骶髂关节脱位,内固定,骨盆骨折,骨折复位
DRG运营效率	通过DRG探析男科学发展路径DRG;病例组合指数;男科学;专科化;医疗服务能力;医疗服务效率	全国按疾病诊断相关分组收付费在医院的应用探讨全国按疾病诊断相关分组收付费规范,医疗服务,支付制度,医院管理
